Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1784.119440186044,1132.1877582086654,0.96,0.0,-14.45,0.0,2.44,0.02
1687.2237623734952,1562.0960368504193,1.66,0.0,-14.22,0.0,2.01,0.02
1447.311254235173,1290.898816627814,2.15,0.0,-14.06,0.0,1.98,0.02
1298.64684446139,1802.2472555472389,1.73,0.0,-14.05,0.0,2.38,0.02
1344.7631466101464,1415.5527213886683,1.26,0.0,-14.07,0.0,2.98,0.02
2146.647891878422,1415.5463240367098,0.91,0.0,-14.08,0.0,2.37,0.02
1871.5549179540606,1387.5655973446505,0.28,0.0,-14.17,0.0,1.95,0.02
1514.8517792646949,1388.7504560731309,0.25,0.0,-14.11,0.0,1.93,0.02
1659.3865091463708,1598.121398430669,0.36,0.0,-14.0,0.0,2.24,0.02
1598.7814722084147,1431.1073365072696,0.88,0.0,-13.79,0.0,2.72,0.02
1456.5769013355407,1839.8059275903895,1.43,0.0,-13.6,0.0,2.34,0.02
1685.1766256048786,1873.1491721638347,1.63,0.0,-13.49,0.0,2.21,0.02
1781.3750787032577,1807.3257441207281,1.68,0.0,-13.41,0.0,2.43,0.02
1764.9318279695824,1694.354399298134,1.33,0.0,-13.41,0.0,2.93,0.02
1518.0337095802954,1671.8416511573275,0.84,0.0,-13.46,0.0,2.37,0.02
2004.9201013121165,1686.1247930381685,0.46,0.0,-13.5,0.0,1.94,0.02
1605.6496956443934,1642.036066796651,0.07,0.0,-13.54,0.0,1.82,0.02
1602.5567689728723,1688.6410678238512,0.28,0.0,-13.42,0.0,2.05,0.02
1680.3703320286177,1639.6877842833194,0.59,0.0,-13.27,0.0,2.5,0.02
1684.7323355523895,1719.7618063798675,0.99,0.0,-13.1,0.0,2.01,0.02
1684.2572797964076,1979.320664880454,1.29,0.0,-12.97,0.0,1.65,0.02
2009.5193779673282,1900.2943633583518,1.44,0.0,-12.88,0.0,1.55,0.02
1606.744106330839,2018.9439312953375,1.35,0.0,-12.84,0.0,1.71,0.02
1696.4934332987211,2184.726563663693,1.19,0.0,-12.82,0.0,2.1,0.02
2083.7985257270416,1953.2734420165561,0.91,0.0,-12.83,0.0,2.62,0.02
2128.264106940776,2244.6344653460706,0.75,0.0,-12.82,0.0,2.08,0.01
2038.631340689576,2170.671395259005,0.4,0.0,-12.86,0.0,1.67,0.01
1894.6789899485452,1884.9047703645333,0.3,0.0,-12.84,0.0,1.49,0.01
2242.970780690906,1933.957237448652,0.32,0.0,-12.79,0.0,1.53,0.01
1959.2631262487346,1903.7919694531438,0.52,0.0,-12.68,0.0,1.76,0.01
2055.226609144171,1763.809383991059,0.75,0.0,-12.56,0.0,2.07,0.01
1861.088334229923,1953.7545764273123,0.86,0.0,-12.48,0.0,1.78,0.01
1937.4066905180364,2013.1521307920375,1.18,0.0,-12.36,0.0,1.66,0.01
2154.707189651732,2199.134509538425,1.24,0.0,-12.3,0.0,1.77,0.01
2313.1983268279578,1646.5329105132573,1.09,0.0,-12.28,0.0,2.08,0.01
2251.523782707464,1984.223295739921,0.84,0.0,-12.29,0.0,2.5,0.01
2149.2945706280343,1952.8130627602961,0.73,0.0,-12.28,0.0,2.96,0.01
1914.6831184322482,2026.7053956039529,0.51,0.0,-12.3,0.0,2.54,0.01
2230.9184470180085,1975.4231600813566,0.3,0.0,-12.32,0.0,2.28,0.01
2212.3413436536616,2032.5433033605873,0.26,0.0,-12.29,0.0,2.2,0.01
2332.1531480324497,1856.648469780932,0.4,0.0,-12.2,0.0,2.31,0.01
-4673.907843088204,9242.119396935663,0.59,0.0,-12.1,0.0,2.52,0.01
2220.97246961474,2542.7850666600934,0.73,0.0,-12.02,0.0,2.3,0.01
2167.505265463999,2204.5141478526252,0.79,0.0,-11.96,0.0,2.13,0.01
2307.282645381336,2241.4419185057436,0.95,0.0,-11.88,0.0,2.08,0.01
2111.7101656317336,2319.9251347145105,1.07,0.0,-11.81,0.0,2.21,0.01
2240.481547281741,2587.7108622407054,1.0,0.0,-11.79,0.0,2.52,0.01
2177.170073463049,2124.6292472036744,0.78,0.0,-11.81,0.0,2.96,0.01
2152.701498407496,1991.792385462014,0.61,0.0,-11.82,0.0,2.47,0.0
2294.3869781532694,2200.364864159574,0.41,0.0,-11.84,0.0,2.04,0.0
2255.260460815371,2505.6170187704647,0.23,0.0,-11.87,0.0,1.74,0.0
2379.59164954438,2471.6856859707045,0.14,0.0,-11.86,0.0,1.64,0.0
2254.082666177321,2463.3508430986567,0.09,0.0,-11.83,0.0,1.78,0.0
1962.3293055250097,2461.8414811689636,0.27,0.0,-11.73,0.0,2.13,0.0
2627.3994182778874,2662.592461907745,0.54,0.0,-11.61,0.0,2.55,0.0
2516.8810804606214,2216.0976983950213,0.77,0.0,-11.51,0.0,2.17,0.0
2317.894564492721,2565.336617320394,0.96,0.0,-11.43,0.0,1.94,0.0
2578.6624912468515,2330.8848218762564,1.09,0.0,-11.36,0.0,1.93,0.0
2604.999519039791,2313.7986309723115,1.06,0.0,-11.33,0.0,2.16,0.0
2521.240133804376,2456.136049618033,1.03,0.0,-11.31,0.0,2.62,0.0
2129.080877457109,2194.347249932414,0.87,0.0,-11.32,0.0,3.26,0.0
2506.322261860503,2365.056624066372,0.64,0.0,-11.35,0.0,4.01,-0.01
2697.7279012445515,2236.5556659719414,0.46,0.0,-11.39,0.0,3.27,-0.01
2266.9156676595085,2432.1183251806247,0.25,0.0,-11.43,0.0,2.63,-0.01
2715.5301073924024,2765.0995294096424,0.11,0.0,-11.47,0.0,2.15,-0.01
2846.0333694242413,2706.8622222051363,0.12,0.0,-11.44,0.0,1.88,-0.01
2351.1005437536437,2379.3660954479055,0.03,0.0,-11.44,0.0,1.84,-0.01
2664.8503026829944,2710.899560469635,0.08,0.0,-11.39,0.0,2.01,-0.01
2328.2716925220843,2493.4596417969765,0.28,0.0,-11.28,0.0,2.34,-0.01
2950.6058470102653,2476.6185562219625,0.44,0.0,-11.19,0.0,2.74,-0.01
2303.406369194269,2497.8703087625768,0.55,0.0,-11.12,0.0,2.33,-0.01
2685.976895767601,2455.0310116733026,0.8,0.0,-11.01,0.0,2.02,-0.01
2430.1952798843167,2658.536068831677,0.88,0.0,-10.96,0.0,1.87,-0.01
3165.128414295324,2712.937758845586,0.81,0.0,-10.95,0.0,1.88,-0.01
2823.7029786996663,3058.8327576275124,0.81,0.0,-10.92,0.0,2.06,-0.01
2749.4600188230615,2458.1266742714065,0.87,0.0,-10.88,0.0,2.42,-0.01
2549.895696664967,2890.897285495173,0.74,0.0,-10.89,0.0,2.92,-0.02
2714.0081716088894,3035.8554361687507,0.62,0.0,-10.91,0.0,3.53,-0.02
2440.6755460530776,2794.8749717460796,0.47,0.0,-10.93,0.0,4.18,-0.02
2777.621602966961,2729.2653276134765,0.33,0.0,-10.97,0.0,3.55,-0.02
2754.0609501955587,3017.419697074785,0.24,0.0,-10.98,0.0,2.99,-0.02
2458.757315799634,2478.7481800500486,0.18,0.0,-10.99,0.0,2.55,-0.02
3044.164256760535,2714.3205468561937,0.16,0.0,-10.98,0.0,2.24,-0.02
2674.4323639329914,2715.4373682222044,0.1,0.0,-10.98,0.0,2.08,-0.02
2686.7093797719367,3036.5816836372637,0.15,0.0,-10.94,0.0,2.06,-0.02
2773.879476781555,2999.825852407059,0.26,0.0,-10.87,0.0,2.17,-0.02
2517.388282228957,2984.488703812252,0.32,0.0,-10.81,0.0,2.35,-0.02
2553.0965011986355,2498.3579646358007,0.37,0.0,-10.77,0.0,2.56,-0.02
3135.8887551113035,2567.4986389555042,0.44,0.0,-10.71,0.0,2.35,-0.02
2596.8764121423333,3083.0331760775243,0.54,0.0,-10.65,0.0,2.2,-0.03
3103.9088728138263,2906.7685276147763,0.56,0.0,-10.62,0.0,2.12,-0.03
2736.9558957864306,2498.553729455246,0.57,0.0,-10.6,0.0,2.12,-0.03
3454.7021483290173,2774.4172047143616,0.55,0.0,-10.58,0.0,2.21,-0.03
3006.032933208959,2861.6784876070783,0.5,0.0,-10.58,0.0,2.38,-0.03
2711.686467737394,2759.211160122789,0.49,0.0,-10.56,0.0,2.6,-0.03
3002.7092281924674,2586.5986201697683,0.47,0.0,-10.55,0.0,2.88,-0.03
2845.1763192974245,3243.343470803169,0.5,0.0,-10.52,0.0,3.22,-0.03
3071.6315318578395,2726.1042669302037,0.44,0.0,-10.52,0.0,3.6,-0.03
2738.0653945525396,2808.284127018664,0.37,0.0,-10.53,0.0,4.01,-0.04
2595.475806396633,2887.9611377248407,0.38,0.0,-10.51,0.0,4.44,-0.04
3098.054076719453,3104.6445023032124,0.31,0.0,-10.52,0.0,4.02,-0.04
2886.7940127135216,3044.8046268110847,0.27,0.0,-10.52,0.0,3.63,-0.04
2616.4124264900133,3061.7898508946987,0.27,0.0,-10.51,0.0,3.26,-0.04
3087.2782267104526,2786.612537904789,0.25,0.0,-10.5,0.0,2.94,-0.04
2811.5230709244292,3138.0787676159543,0.29,0.0,-10.47,0.0,2.64,-0.04
3168.1359856591025,2939.2618958325934,0.28,0.0,-10.45,0.0,2.38,-0.04
3019.6896025577266,2998.4987142498853,0.27,0.0,-10.44,0.0,2.13,-0.04
2938.92764330044,3068.755069375489,0.28,0.0,-10.42,0.0,1.91,-0.04
2942.853815315803,3204.48113369452,0.27,0.0,-10.41,0.0,1.71,-0.03
2982.8057648358194,2939.627666635733,0.25,0.0,-10.4,0.0,1.54,-0.03
9968.32607595057,-4238.840785678392,0.24,0.0,-10.38,0.0,1.4,-0.03
2687.8294865093585,3237.7159362922707,0.28,0.0,-10.35,0.0,1.28,-0.03
2914.072369866573,2919.7286323347694,0.33,0.0,-10.31,0.0,1.4,-0.03
3021.533472688697,3160.362804035481,0.33,0.0,-10.29,0.0,1.54,-0.03
2849.1601710832197,2735.908039153777,0.3,0.0,-10.29,0.0,1.7,-0.03
2829.40244450797,2864.895879031522,0.36,0.0,-10.25,0.0,1.89,-0.03
3053.524644041296,3165.842588527034,0.35,0.0,-10.24,0.0,2.11,-0.03
2586.3593460795937,3494.625679353872,0.37,0.0,-10.22,0.0,2.37,-0.03
3122.76998950432,3144.2707420462466,0.36,0.0,-10.2,0.0,2.68,-0.04
3126.868624633317,3396.30297362643,0.38,0.0,-10.18,0.0,3.04,-0.04
3350.4381741964485,2686.208323801736,0.36,0.0,-10.18,0.0,3.44,-0.04
3347.613167768159,3106.5096849021547,0.33,0.0,-10.18,0.0,3.88,-0.04
2785.9316506043574,3076.128695368223,0.36,0.0,-10.15,0.0,4.36,-0.04
3063.990659750964,2728.240402321818,0.3,0.0,-10.17,0.0,4.89,-0.04
3374.633227166284,2914.1183777985966,0.31,0.0,-10.15,0.0,5.44,-0.04
3010.803878492756,3203.6680801835582,0.26,0.0,-10.17,0.0,6.01,-0.04
2908.3815982796673,3067.9111205659206,0.21,0.0,-10.18,0.0,5.45,-0.04
2921.3117485017456,3441.3758367122027,0.2,0.0,-10.17,0.0,4.91,-0.04
2992.6048782956054,3303.473973606615,0.18,0.0,-10.17,0.0,4.4,-0.04
2842.8726720560426,3180.400857386632,0.15,0.0,-10.18,0.0,3.92,-0.04
3383.202703330395,3356.041790893193,0.14,0.0,-10.18,0.0,3.49,-0.04
3739.357337132282,3444.3858453099256,0.13,0.0,-10.18,0.0,3.11,-0.04
2852.943193821989,3300.338607147863,0.1,0.0,-10.18,0.0,2.78,-0.04
3359.1835877489184,2815.8186807470415,0.15,0.0,-10.13,0.0,2.5,-0.04
3263.6256073029604,2770.2441726973116,0.21,0.0,-10.09,0.0,2.24,-0.03
3474.9646844413023,3344.6816328440127,0.24,0.0,-10.06,0.0,2.51,-0.03
3163.547590765849,2775.0200007887915,0.26,0.0,-10.03,0.0,2.79,-0.03
2849.7161274528294,3577.796429497045,0.28,0.0,-10.01,0.0,3.11,-0.03
3100.9884526818287,3231.607694796926,0.31,0.0,-9.98,0.0,3.47,-0.04
2986.2741001707395,3381.118770139036,0.29,0.0,-9.98,0.0,3.88,-0.04
2693.0887932656265,3138.021575102769,0.32,0.0,-9.95,0.0,4.33,-0.04
2875.032100544832,3056.3116995384967,0.29,0.0,-9.95,0.0,4.83,-0.04
3480.082742251138,3456.746863416195,0.29,0.0,-9.95,0.0,5.38,-0.04
3284.08433567025,3253.9369976305766,0.26,0.0,-9.95,0.0,5.97,-0.04
3062.088648612649,2787.911854594117,0.25,0.0,-9.95,0.0,6.59,-0.04
3382.039970539445,3100.9983273209887,0.25,0.0,-9.94,0.0,7.25,-0.04
3446.080269049516,3204.3485208717557,0.24,0.0,-9.94,0.0,7.94,-0.04
3303.910669527481,3233.4179055600252,0.22,0.0,-9.94,0.0,8.66,-0.04
3291.638074557353,3461.932247406885,0.2,0.0,-9.95,0.0,9.4,-0.04
3249.111907887306,2943.1781730642774,0.2,0.0,-9.94,0.0,10.15,-0.04
3301.3187503844615,3419.8347950752436,0.19,0.0,-9.94,0.0,10.91,-0.04
2855.506259764971,2865.0210597970145,0.21,0.0,-9.92,0.0,11.68,-0.04
3042.0805023524176,3607.985864331956,0.2,0.0,-9.92,0.0,12.47,-0.04
3466.4088818991495,3380.1580675195837,0.19,0.0,-9.92,0.0,13.28,-0.04
3355.0783735653486,3603.1927786461083,0.18,0.0,-9.92,0.0,14.1,-0.03
2861.5185070522725,3549.3936581001412,0.17,0.0,-9.92,0.0,14.92,-0.03
3367.4672720422345,3365.672875585948,0.19,0.0,-9.9,0.0,15.74,-0.03
3668.8344303821486,3240.8306213403216,0.18,0.0,-9.89,0.0,16.58,-0.03
3467.393335754168,3246.30599007133,0.18,0.0,-9.89,0.0,17.43,-0.03
3042.9986326505623,2912.704236519605,0.19,0.0,-9.87,0.0,18.3,-0.03
3584.121071118864,3617.834887390026,0.2,0.0,-9.86,0.0,19.2,-0.03
3462.9235295803637,3527.897524540429,0.19,0.0,-9.86,0.0,20.11,-0.03
3185.7304970863634,3429.0054943015157,0.2,0.0,-9.83,0.0,21.05,-0.03
2919.651949351679,3473.215242237015,0.18,0.0,-9.85,0.0,22.02,-0.03
3447.192424721059,3077.072672932516,0.19,0.0,-9.83,0.0,23.0,-0.03
3460.307133746681,3273.629917729141,0.18,0.0,-9.83,0.0,24.01,-0.03
3085.202103014173,3344.4611922662134,0.17,0.0,-9.84,0.0,25.04,-0.03
3336.6550704978436,2917.2212652462454,0.17,0.0,-9.83,0.0,26.08,-0.03
3382.0370846059436,3240.6607356161076,0.17,0.0,-9.82,0.0,27.14,-0.03
3206.4320004229235,3425.062995804396,0.17,0.0,-9.82,0.0,28.22,-0.03
2583.4991654280675,3143.1924888173075,0.16,0.0,-9.82,0.0,29.32,-0.03
3202.943106901038,3606.5997414451235,0.17,0.0,-9.81,0.0,30.44,-0.03
3248.187657414112,3263.617280440969,0.18,0.0,-9.79,0.0,31.57,-0.03
3380.1846999772165,3331.14974740033,0.17,0.0,-9.8,0.0,32.73,-0.03
3039.438747682365,3355.279727134068,0.16,0.0,-9.8,0.0,33.91,-0.03
3336.4244295068625,3322.323783560804,0.14,0.0,-9.81,0.0,35.11,-0.03
3138.9929615625256,3365.9665978892453,0.14,0.0,-9.8,0.0,36.31,-0.02
3004.854463445617,3547.7686205758887,0.14,0.0,-9.8,0.0,37.52,-0.02
3200.276132289952,3035.0518020611157,0.14,0.0,-9.79,0.0,38.75,-0.02
3333.1578403348576,3123.1268093353156,0.14,0.0,-9.79,0.0,39.99,-0.01
3157.4010480075844,3376.711229442413,0.14,0.0,-9.78,0.0,41.24,-0.01
3527.220526326684,3086.643881831659,0.14,0.0,-9.77,0.0,42.51,-0.01
3509.016025418904,3213.988549241452,0.13,0.0,-9.78,0.0,43.8,0.0
3074.5447025982257,3209.950073062875,0.13,0.0,-9.77,0.0,45.09,0.0
3627.323015714198,3371.518205658728,0.13,0.0,-9.76,0.0,46.41,0.0
3227.2464065949566,3314.5270519702804,0.13,0.0,-9.76,0.0,47.74,0.01
3455.1353105574926,3386.7338878039554,0.13,0.0,-9.75,0.0,49.08,0.01
3594.394351030862,3596.6589611039417,0.13,0.0,-9.74,0.0,50.45,0.01
3386.1460467393326,3257.772394094225,0.13,0.0,-9.74,0.0,51.84,0.01
3258.849788425001,3378.533507599795,0.12,0.0,-9.74,0.0,53.24,0.01
3346.8248632258346,3048.7872145428896,0.13,0.0,-9.73,0.0,54.66,0.01
3228.4238822353136,3443.2085611237335,0.13,0.0,-9.73,0.0,56.1,0.01
3025.504740419243,3012.4237555910763,0.13,0.0,-9.73,0.0,57.57,0.01
3342.929542169116,3317.4953232625417,0.13,0.0,-9.73,0.0,59.04,0.01
3349.3109603580383,3259.8219138299087,0.13,0.0,-9.73,0.0,60.54,0.0
3452.6856448377575,3470.125336843815,0.12,0.0,-9.73,0.0,62.05,0.0
3321.41010963408,2962.160891085295,0.12,0.0,-9.73,0.0,63.57,0.0
3532.5705530255445,3299.6136140730187,0.12,0.0,-9.73,0.0,65.1,-0.01
3264.4252362049842,3009.181310873107,0.12,0.0,-9.73,0.0,66.64,-0.01
3509.1188252584034,3014.7772768545155,0.12,0.0,-9.74,0.0,68.18,-0.01
3670.7185895840216,3081.8566321416406,0.13,0.0,-9.74,0.0,69.73,-0.02
2956.437771784963,3283.7963866750574,0.13,0.0,-9.75,0.0,71.27,-0.09
3232.702452704819,3588.412436413388,0.14,0.0,-9.76,0.0,69.74,-0.12
3417.2316088760995,3239.9239946884263,0.14,0.0,-9.76,0.0,68.21,-0.14
3136.7825298706903,4024.108533488697,0.13,0.0,-9.76,0.0,66.7,-0.15
3253.588440657479,2958.113857193989,0.14,0.0,-9.76,0.0,65.2,-0.16
3045.16060816985,3081.8873059057273,0.14,0.0,-9.77,0.0,63.72,-0.16
3613.5350300308023,3550.139405606928,0.16,0.0,-9.79,0.0,62.26,-0.17
3650.9494609622775,3347.1903621307206,0.17,0.0,-9.79,0.0,60.84,-0.17
3386.0756462052277,3202.306122891488,0.17,0.0,-9.79,0.0,59.46,-0.17
3453.8017038057847,3634.487240612477,0.18,0.0,-9.79,0.0,58.11,-0.17
2829.862882412096,3017.403785965559,0.19,0.0,-9.8,0.0,56.81,-0.17
3206.4668953394585,3262.3476033692095,0.19,0.0,-9.79,0.0,55.54,-0.17
3007.748368751798,3140.2457869076156,0.19,0.0,-9.79,0.0,54.32,-0.17
2856.705024107713,3272.332462037999,0.2,0.0,-9.79,0.0,53.14,-0.17
3512.5872155025495,3494.653773689249,0.19,0.0,-9.78,0.0,52.01,-0.17
3404.8339326399996,2852.020642609269,0.19,0.0,-9.77,0.0,50.93,-0.17
3269.236434414249,3346.285411131069,0.2,0.0,-9.77,0.0,49.88,-0.16
3290.784818658073,3650.2691688595696,0.2,0.0,-9.76,0.0,48.89,-0.16
3727.415103929148,3224.402835983833,0.2,0.0,-9.76,0.0,47.93,-0.16
3373.1049092168996,3011.9337406493746,0.18,0.0,-9.73,0.0,47.01,-0.15
3279.782105192777,3473.6507835658617,0.21,0.0,-9.75,0.0,46.12,-0.15
3564.4391346224343,3469.795818939822,0.21,0.0,-9.75,0.0,45.28,-0.15
3071.399348538686,3189.93808620268,0.22,0.0,-9.75,0.0,44.48,-0.15
3372.212181140621,3283.0325959592356,0.25,0.0,-9.76,0.0,43.74,-0.14
3339.7822175130577,2944.61581899525,0.25,0.0,-9.75,0.0,43.06,-0.14
3298.3401091818837,3156.880778187748,0.25,0.0,-9.74,0.0,42.43,-0.14
2870.1643726231932,3086.651350607937,0.23,0.0,-9.72,0.0,41.86,-0.14
3427.0540584134574,2959.031418219337,0.21,0.0,-9.69,0.0,41.32,-0.14
3277.368282412433,3600.9926769299936,0.22,0.0,-9.69,0.0,40.83,-0.14
3032.5339164278166,3054.579690705535,0.2,0.0,-9.66,0.0,40.37,-0.14
3738.6264463060375,3287.554073854824,0.21,0.0,-9.66,0.0,39.93,-0.14
3432.787606061399,3090.8011958174634,0.2,0.0,-9.65,0.0,39.52,-0.14
3060.5597442543262,3724.3968148616796,0.18,0.0,-9.62,0.0,39.13,-0.14
2793.974422278179,3051.321910945796,0.17,0.0,-9.61,0.0,38.75,-0.16
3403.784122075707,2961.273737837999,0.18,0.0,-9.6,0.0,38.38,-0.17
3072.028854277761,3384.8692316441006,0.16,0.0,-9.58,0.0,38.75,-0.17
2924.2710657878392,3268.027220224196,0.15,0.0,-9.56,0.0,39.13,-0.18
3371.064118878114,3302.7283609931096,0.15,0.0,-9.55,0.0,39.53,-0.18
2768.7239504737395,3399.241731665953,0.14,0.0,-9.53,0.0,39.95,-0.18
3244.7292650543473,2972.354648148057,0.13,0.0,-9.52,0.0,40.4,-0.18
3293.3563272930155,3050.4247720795474,0.12,0.0,-9.5,0.0,40.88,-0.18
3214.3093402116033,3383.145576704134,0.13,0.0,-9.5,0.0,41.39,-0.19
3470.214502602244,3304.961911801796,0.17,0.0,-9.51,0.0,41.93,-0.19
3210.274865635596,3021.981904981692,0.13,0.0,-9.48,0.0,42.48,-0.19
3439.5278921542385,3300.7199080027203,0.14,0.0,-9.48,0.0,43.07,-0.19
3029.645188224065,3069.6627292677226,0.14,0.0,-9.47,0.0,43.69,-0.19
3492.437949475463,3144.6801356101155,0.13,0.0,-9.45,0.0,44.35,-0.18
2844.278735755979,3443.214263562749,0.16,0.0,-9.47,0.0,45.03,-0.18
3364.1343160775073,2684.659774706383,0.21,0.0,-9.49,0.0,44.35,-0.1
2813.503267736938,2962.534549935994,0.22,0.0,-9.49,0.0,43.66,-0.1
3140.125673529723,3041.691820800277,0.24,0.0,-9.49,0.0,42.99,-0.09
