Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
909.3,812.759,84.932617,1230.087891,-337.251953,27.016816,-1462.803552,-9.855647
947.6,808.923,1.070312,1770.615234,-324.800781,15.847041,-1453.525925,-9.855647
977.4,805.939,-124.173828,2924.912109,-366.915039,32.204962,-1434.726524,-13.334758
1012.5,802.445,-144.681641,3393.662109,-279.756836,30.923185,-1409.579272,-16.264534
1043.3,799.383,-238.797852,3308.701172,-218.599609,35.867183,-1379.854244,-14.250313
1083.0,795.462,-234.769531,3260.727539,-227.754883,40.811182,-1363.1301,-14.189276
1122.6,791.558,-241.727539,3201.035156,-212.007812,57.108066,-1349.152623,-12.66335
1162.0,787.688,-242.09375,3106.186523,-212.007812,50.88229,-1327.362407,-14.250313
1200.7,783.904,-233.670898,3039.902344,-177.950195,34.646443,-1314.422559,-11.625721
1219.5,782.07,-205.106445,2985.336914,-181.612305,38.064516,-1303.252785,-10.710166
1255.4,778.584,-193.021484,2910.263672,-192.964844,29.031037,-1283.049532,-11.991943
1290.6,775.17,-169.217773,2833.359375,-170.992188,23.903928,-1266.325388,-12.602313
1324.4,771.916,-188.993164,2767.075195,-139.498047,37.148961,-1248.014283,-13.578906
1357.3,768.746,-207.303711,2723.129883,-122.286133,44.229255,-1224.637104,-11.625721
1405.2,764.161,-201.078125,2642.563477,-161.836914,50.088809,-1202.297555,-11.747795
1457.0,759.221,-190.458008,2578.476562,-132.540039,31.22837,-1200.588519,-12.175054
1507.4,754.438,-193.021484,2494.614258,-150.118164,33.913999,-1175.9906,-10.83224
1557.3,749.734,-193.387695,2423.935547,-154.146484,40.567034,-1166.041566,-14.31135
1605.5,745.207,-203.275391,2334.946289,-105.806641,20.79104,-1167.506455,-12.66335
1652.6,740.8,-204.374023,2278.549805,-31.099609,34.09711,-1162.745567,-15.104831
1698.7,736.521,-201.810547,2204.208984,-35.12793,32.327036,-1155.421125,-16.630757
1745.8,732.155,-221.219727,2131.699219,-42.085938,32.44911,-1145.777276,-16.56972
1788.6,728.219,-223.416992,1968.00293,-23.775391,20.485855,-1137.171056,-19.316385
1809.6,726.287,-228.177734,1742.416992,5.887695,33.242592,-1126.489578,-20.04883
1832.7,724.173,-218.65625,1668.442383,5.155273,40.872219,-1110.497879,-19.316385
1862.4,721.453,-210.599609,1620.834961,18.705078,30.068667,-1096.642476,-18.706015
1885.6,719.338,-228.543945,1541.000977,2.591797,18.715781,-1080.345592,-17.302164
1906.0,717.484,-225.614258,1508.041992,-32.930664,22.744224,-1063.316263,-15.53209
1929.3,715.377,-172.879883,1434.433594,-31.832031,39.83459,-1053.55034,-17.18009
1954.2,713.122,-181.668945,1390.854492,-10.225586,21.035188,-1047.385601,-17.363201
1978.5,710.923,-181.302734,1346.176758,21.268555,25.429853,-1034.445753,-17.973571
2003.0,708.72,-156.03418,1296.37207,42.142578,30.862148,-1021.383831,-20.842311
2027.4,706.53,-160.794922,1267.075195,86.820312,24.514298,-1013.63213,-23.161718
2051.2,704.397,-162.625977,1226.05957,119.046875,30.862148,-1003.072726,-24.565569
2075.0,702.274,-212.430664,1205.185547,132.230469,22.62215,-986.165471,-26.213569
2099.4,700.097,-199.979492,1177.353516,119.413086,35.31785,-970.356883,-24.443495
2123.6,697.944,-225.980469,1147.324219,116.117188,25.857112,-954.975555,-25.114902
2147.8,695.798,-231.839844,1116.5625,89.383789,34.036073,-942.646077,-25.96942
2172.0,693.652,-239.530273,1107.407227,114.286133,33.669851,-928.607562,-26.091494
2196.1,691.526,-235.501953,1081.772461,117.948242,29.092074,-918.841639,-25.786309
2220.4,689.391,-256.009766,1057.602539,115.018555,34.585406,-901.079867,-22.795495
2244.4,687.284,-261.136719,1051.376953,87.918945,27.810297,-893.389203,-20.415052
2268.5,685.167,-249.417969,1035.996094,91.947266,31.655629,-882.829798,-21.452681
2292.5,683.07,-268.827148,1014.023438,93.412109,31.83874,-873.185949,-20.537126
2316.5,680.977,-249.417969,1000.473633,62.28418,33.975036,-867.936766,-21.086459
2340.5,678.889,-260.404297,969.711914,80.960938,35.745109,-859.025361,-17.668386
2364.5,676.808,-247.220703,947.739258,37.381836,28.35963,-851.395734,-20.415052
2388.2,674.756,-239.896484,938.950195,131.864258,34.890591,-844.315439,-19.682608
2412.4,672.668,-225.614258,918.076172,52.396484,29.946593,-839.981811,-23.344829
2436.4,670.608,-222.318359,893.90625,102.567383,25.368816,-831.19248,-20.231941
2460.2,668.561,-231.107422,889.511719,59.720703,24.148076,-825.210852,-19.0112
2484.0,666.521,-200.345703,872.299805,121.976562,31.777703,-817.153966,-17.973571
2507.7,664.493,-212.064453,864.243164,57.157227,26.772668,-811.965819,-25.725272
2531.3,662.484,-227.079102,851.791992,160.0625,28.481704,-803.96997,-19.072237
2555.0,660.464,-199.979492,840.073242,84.623047,28.97,-800.002564,-24.077273
2578.4,658.479,-239.896484,829.819336,139.920898,30.434889,-787.123753,-20.6592
2602.0,656.484,-188.626953,829.453125,83.524414,32.815332,-780.592792,-25.542161
2625.0,654.547,-277.25,810.043945,122.708984,31.411481,-771.986572,-19.743645
2648.1,652.6,-194.486328,801.621094,113.919922,34.219184,-764.295907,-22.002014
2670.5,650.719,-271.024414,777.084961,94.144531,26.162297,-758.92465,-21.147496
2693.5,648.792,-216.458984,777.451172,97.44043,37.942442,-747.937986,-21.330607
2715.8,646.921,-250.150391,766.464844,76.932617,28.847926,-741.895322,-22.185125
2738.2,645.058,-213.895508,746.689453,95.975586,30.251778,-732.861843,-20.109867
2760.3,643.215,-230.741211,740.463867,83.158203,30.312815,-727.673696,-21.391644
2782.4,641.378,-258.573242,729.477539,96.708008,32.87637,-716.442885,-19.865719
2804.2,639.572,-234.037109,719.589844,63.749023,31.716666,-708.996368,-20.842311
2825.7,637.798,-270.658203,699.448242,54.959961,28.847926,-705.27311,-15.410016
2847.1,636.031,-209.134766,689.560547,42.875,29.092074,-700.146001,-14.128239
2868.1,634.304,-240.262695,677.109375,39.579102,26.955779,-698.070742,-16.813868
2889.3,632.565,-196.317383,669.418945,66.3125,29.031037,-689.586596,-16.203497
2910.1,630.862,-203.275391,656.601562,72.538086,26.467483,-688.365856,-21.330607
2931.0,629.151,-184.232422,644.516602,89.383789,27.13889,-681.224525,-19.62157
2951.8,627.458,-199.24707,636.826172,74.00293,22.927335,-680.064821,-20.354015
2972.6,625.761,-188.993164,625.839844,100.003906,29.885556,-671.824824,-17.363201
2993.1,624.098,-199.24707,625.107422,67.044922,27.993408,-664.31727,-17.912534
3013.8,622.423,-209.134766,616.318359,101.834961,28.35963,-659.61742,-19.438459
3034.3,620.763,-198.514648,614.853516,101.46875,30.00763,-654.185125,-22.307199
3054.3,619.15,-212.064453,592.880859,69.242188,24.758446,-650.339793,-22.673421
3074.4,617.531,-214.994141,585.922852,86.820312,29.336222,-642.343944,-19.133274
3094.2,615.939,-218.290039,583.359375,74.369141,27.383038,-638.254463,-16.996979
3113.9,614.358,-219.022461,579.697266,90.116211,30.129704,-630.807947,-17.302164
3133.5,612.793,-204.374023,571.274414,74.00293,29.397259,-629.282022,-18.828089
3152.8,611.25,-212.064453,562.485352,63.749023,29.153111,-624.460097,-19.743645
3172.1,609.711,-198.880859,544.541016,84.623047,24.331187,-620.980987,-20.476089
3191.0,608.205,-202.176758,539.047852,56.058594,26.589557,-616.647359,-19.194311
3210.1,606.689,-214.994141,537.583008,64.115234,27.016816,-613.229286,-15.471053
3229.0,605.196,-202.90918,533.188477,63.749023,32.021851,-608.956694,-15.226905
3247.6,603.727,-201.810547,524.033203,79.496094,29.031037,-604.256844,-17.912534
3266.1,602.264,-195.21875,513.046875,69.974609,27.688223,-600.045289,-20.109867
3284.3,600.83,-208.402344,503.525391,65.580078,24.575335,-596.383068,-19.133274
3302.6,599.39,-205.106445,492.905273,60.086914,28.115482,-591.500107,-16.813868
3321.0,597.947,-198.514648,492.905273,69.608398,27.74926,-586.434034,-16.203497
3339.0,596.542,-208.036133,492.172852,62.28418,26.650594,-583.076998,-17.729423
3356.9,595.142,-197.049805,478.623047,78.397461,28.298593,-577.400555,-16.813868
3374.6,593.759,-188.993164,471.298828,75.833984,31.594592,-573.00589,-19.0112
3392.3,592.384,-190.824219,467.270508,66.678711,26.223334,-570.015076,-20.842311
3409.7,591.027,-189.359375,455.551758,75.833984,26.284371,-565.498337,-16.630757
3426.9,589.696,-188.626953,457.016602,63.749023,27.627186,-562.690634,-16.203497
3444.0,588.374,-201.810547,444.931641,58.988281,29.153111,-559.08945,-15.776238
3461.3,587.04,-198.514648,440.537109,79.129883,30.068667,-553.901303,-16.752831
3478.2,585.732,-191.922852,432.114258,61.551758,31.533555,-550.178045,-17.912534
3495.0,584.436,-205.106445,426.254883,57.157227,29.519333,-546.39375,-18.217719
3512.0,583.135,-223.416992,419.663086,64.481445,28.35963,-540.473159,-14.494461
3520.4,582.489,-203.641602,418.564453,59.354492,31.411481,-536.444716,-14.677572
3544.9,580.608,-210.96582,411.240234,54.959961,30.495926,-533.08768,-16.203497
3553.1,579.986,-219.022461,401.71875,61.185547,31.411481,-528.326792,-17.363201
3569.3,578.746,-199.613281,402.817383,60.453125,31.472518,-524.48146,-18.156682
3585.3,577.527,-199.979492,391.831055,47.635742,28.115482,-522.711386,-18.644978
3601.1,576.323,-205.838867,390.732422,51.297852,27.199927,-518.621906,-15.043794
3616.8,575.131,-194.486328,382.675781,47.269531,29.092074,-513.738945,-12.968535
3632.3,573.955,-182.401367,374.619141,35.18457,28.664815,-513.250649,-14.677572
3647.5,572.804,-188.993164,367.661133,56.424805,28.725852,-508.428724,-13.517869
3662.9,571.641,-175.443359,364.365234,57.889648,29.275185,-505.865169,-13.334758
3678.1,570.488,-161.893555,360.703125,34.452148,26.833705,-503.484725,-18.767052
3693.2,569.35,-173.246094,346.054688,50.56543,25.612964,-500.188726,-16.14246
3708.2,568.223,-168.119141,348.984375,64.847656,25.857112,-497.86932,-16.203497
3723.1,567.1,-172.513672,341.293945,54.227539,25.796075,-493.779839,-14.494461
3738.0,565.985,-177.274414,344.956055,63.749023,28.542741,-490.300729,-14.372387
3752.7,564.881,-171.78125,335.43457,67.044922,29.885556,-487.920286,-16.081423
3767.4,563.786,-157.865234,329.941406,56.424805,29.397259,-484.502213,-17.119053
3781.7,562.72,-169.950195,322.617188,57.523438,25.49089,-481.816584,-19.438459
3796.0,561.648,-154.569336,320.053711,59.354492,27.199927,-477.727103,-16.691794
3810.1,560.602,-154.569336,317.856445,50.56543,25.735038,-475.95703,-16.386608
3824.0,559.566,-170.682617,308.334961,61.185547,25.368816,-472.111698,-15.165868
3838.0,558.527,-164.09082,309.799805,72.171875,28.35963,-467.900143,-15.959349
3852.0,557.493,-158.231445,310.166016,64.115234,28.176519,-465.763848,-14.067202
3865.9,556.467,-166.654297,298.813477,62.28418,28.97,-461.369182,-18.034608
3879.5,555.456,-168.851562,296.616211,74.735352,29.031037,-456.30311,-18.522904
3893.1,554.456,-154.569336,290.756836,68.875977,26.894742,-452.885037,-17.546312
3906.3,553.482,-167.386719,285.263672,61.551758,26.650594,-447.880001,-16.813868
3919.5,552.511,-174.344727,282.700195,67.044922,25.796075,-444.522965,-15.471053
3932.8,551.536,-167.020508,279.038086,69.974609,28.054445,-439.945189,-13.517869
3945.8,550.586,-156.766602,279.038086,54.959961,30.312815,-436.710227,-14.92172
3958.5,549.652,-169.950195,270.615234,52.762695,29.153111,-433.902524,-16.56972
3971.4,548.711,-171.048828,268.78418,54.227539,27.932371,-428.226081,-17.058016
3984.2,547.771,-161.893555,264.755859,59.354492,30.618,-422.122379,-15.959349
3996.7,546.864,-160.0625,261.09375,48.001953,27.871334,-418.521195,-17.485275
4008.9,545.972,-164.457031,253.037109,49.100586,27.383038,-416.079714,-18.40083
4021.2,545.079,-175.80957,250.839844,48.368164,26.772668,-410.586383,-13.273721
4033.4,544.189,-172.879883,247.910156,46.170898,29.092074,-405.459273,-11.625721
4045.5,543.314,-165.555664,246.445312,38.84668,31.289407,-401.674978,-11.137425
4057.3,542.455,-162.625977,242.050781,34.818359,32.265999,-398.440016,-12.236091
4069.1,541.606,-164.823242,236.191406,37.748047,30.801111,-396.059572,-13.029572
4080.8,540.76,-156.766602,236.191406,41.776367,31.472518,-392.21424,-14.067202
4092.2,539.937,-150.541016,229.96582,35.916992,30.984222,-389.467574,-15.348979
4103.4,539.125,-145.780273,228.867188,30.057617,27.932371,-386.659871,-15.837275
4114.5,538.331,-152.005859,225.9375,30.423828,24.88052,-385.988464,-13.334758
4125.5,537.535,-149.808594,220.810547,32.254883,24.88052,-381.77691,-12.114017
4136.6,536.743,-141.751953,216.049805,30.423828,26.040223,-380.800317,-9.001129
4147.3,535.97,-135.892578,217.148438,27.12793,27.871334,-378.114689,-10.282907
4158.2,535.194,-145.780273,210.922852,22.367188,27.322001,-375.184912,-9.977721
4168.9,534.426,-143.583008,209.091797,28.226562,28.97,-371.705802,-11.747795
4179.7,533.655,-133.329102,209.091797,32.621094,27.993408,-369.508469,-11.137425
4190.1,532.913,-128.93457,203.232422,27.12793,28.542741,-367.066988,-13.090609
4200.3,532.178,-125.272461,201.035156,24.564453,26.10126,-364.320322,-14.677572
4210.6,531.451,-128.93457,195.908203,26.761719,24.514298,-361.573656,-14.128239
4220.6,530.734,-122.342773,191.513672,17.606445,22.683187,-359.010102,-11.625721
4230.6,530.027,-123.807617,190.78125,21.268555,22.805261,-358.399731,-10.466018
4240.4,529.328,-123.807617,189.682617,23.46582,23.537706,-354.554399,-7.9635
4250.3,528.625,-126.737305,186.386719,19.4375,25.246742,-352.29603,-7.719352
4260.1,527.933,-123.441406,186.020508,26.761719,25.918149,-349.915586,-6.620685
4269.7,527.251,-117.21582,184.189453,26.029297,28.115482,-346.619587,-11.320536
4279.2,526.578,-112.088867,184.189453,20.902344,27.260964,-344.971587,-13.823054
4288.5,525.92,-114.652344,176.132812,23.099609,26.52852,-343.68981,-14.372387
4297.6,525.281,-113.1875,173.203125,20.902344,23.964965,-339.966552,-13.029572
4306.6,524.643,-108.792969,171.005859,22.367188,22.866298,-338.257515,-13.334758
4315.6,524.009,-109.525391,168.442383,15.775391,20.18067,-337.219886,-11.015351
4324.5,523.382,-113.1875,164.780273,22.733398,20.913114,-333.740776,-10.954314
4333.5,522.751,-117.21582,163.681641,26.395508,22.255928,-329.34611,-5.460982
4342.2,522.143,-110.990234,163.31543,24.564453,24.941557,-330.261666,-7.475204
4350.7,521.544,-109.15918,161.484375,10.648438,25.124668,-327.148778,-8.024537
4359.2,520.949,-107.694336,159.287109,17.606445,26.650594,-325.317667,-8.940092
4367.6,520.358,-107.328125,159.65332,23.099609,26.650594,-323.913816,-9.733573
4376.2,519.76,-96.708008,155.258789,22.733398,25.796075,-320.739891,-11.564684
4384.3,519.188,-95.609375,153.061523,24.564453,24.697409,-318.359447,-12.846461
4392.3,518.63,-91.581055,149.033203,22.733398,24.026002,-318.054262,-14.799646
4400.1,518.088,-94.876953,145.737305,19.803711,21.462447,-313.720634,-14.982757
4407.9,517.544,-97.44043,143.90625,17.240234,19.082003,-312.621967,-11.747795
4411.8,517.272,-99.271484,142.441406,23.099609,19.448225,-308.532487,-9.306314
4419.5,516.735,-92.313477,136.21582,25.663086,21.157262,-305.480636,-8.695944
4427.2,516.201,-91.581055,140.610352,26.395508,22.866298,-304.504044,-9.062166
4434.8,515.674,-97.44043,139.511719,29.325195,25.551927,-299.804193,-9.916684
4442.2,515.155,-94.510742,137.314453,32.621094,26.10126,-297.301675,-12.541276
4449.6,514.646,-94.144531,135.849609,32.621094,25.674001,-295.77575,-12.846461
4456.8,514.141,-90.848633,134.750977,34.085938,26.406446,-292.113529,-12.724387
4463.9,513.649,-86.454102,132.553711,28.226562,26.284371,-291.259011,-18.339793
4470.9,513.167,-83.524414,131.455078,26.761719,22.62215,-288.878567,-16.813868
4477.7,512.697,-90.116211,126.694336,25.296875,20.485855,-284.972198,-15.348979
4484.5,512.226,-88.651367,124.130859,23.099609,19.082003,-283.019013,-12.541276
4491.2,511.765,-88.285156,122.299805,24.198242,18.044374,-279.60094,-12.175054
4497.7,511.313,-88.651367,122.666016,24.564453,18.959929,-276.549089,-10.038759
4504.0,510.877,-93.045898,120.102539,25.663086,19.997559,-275.084201,-7.902463
4510.2,510.448,-91.214844,120.102539,22.733398,22.866298,-272.093387,-6.376537
4516.5,510.017,-93.412109,117.905273,26.761719,24.026002,-269.835017,-6.498611
4522.7,509.59,-90.116211,119.370117,26.029297,26.223334,-267.393536,-6.559648
4528.7,509.176,-87.918945,119.736328,31.522461,27.13889,-266.844203,-8.695944
4534.6,508.769,-90.116211,116.44043,24.198242,27.383038,-263.914426,-11.137425
4540.4,508.373,-82.791992,117.539062,18.705078,27.016816,-261.961241,-14.372387
4546.0,507.99,-83.890625,114.975586,17.240234,24.819483,-259.824946,-15.53209
4551.4,507.615,-78.03125,113.144531,17.606445,22.378002,-257.505539,-13.517869
4556.7,507.252,-83.524414,109.482422,16.507812,20.058596,-255.43028,-13.639943
4562.0,506.889,-83.158203,108.383789,14.310547,18.349559,-254.148503,-10.83224
4567.3,506.524,-81.693359,103.623047,14.676758,18.166448,-251.279763,-9.977721
4572.5,506.168,-84.623047,104.72168,14.310547,18.105411,-250.669393,-6.559648
4577.5,505.826,-80.960938,102.890625,6.253906,18.593707,-248.655171,-6.254463
4582.5,505.486,-85.355469,101.791992,9.916016,18.837855,-247.25132,-2.348094
4587.5,505.147,-88.285156,100.693359,10.282227,21.035188,-246.396802,-2.348094
4592.3,504.815,-82.05957,100.693359,14.310547,24.392224,-243.467025,-2.348094
4597.2,504.484,-79.862305,103.256836,12.479492,26.772668,-241.086581,-4.545427
4601.7,504.171,-75.833984,102.890625,17.606445,27.077853,-240.598285,-5.644093
4606.0,503.879,-74.00293,102.890625,14.676758,27.383038,-238.706137,-8.268685
4610.1,503.599,-72.538086,101.425781,7.71875,26.52852,-238.03473,-11.44261
4614.2,503.321,-72.171875,101.791992,13.211914,25.429853,-237.851619,-13.090609
4618.2,503.048,-72.538086,96.298828,11.380859,22.683187,-234.799768,-12.358165
4622.1,502.78,-69.974609,97.03125,5.155273,19.692373,-235.959471,-11.869869
4626.0,502.516,-66.678711,95.566406,9.549805,16.884671,-233.823176,-11.44261
4629.7,502.267,-69.608398,93.00293,3.69043,16.091189,-231.442732,-11.198462
4633.2,502.024,-71.439453,89.34082,2.591797,13.649709,-230.893399,-6.864834
4636.8,501.781,-73.270508,87.509766,5.155273,14.076968,-229.367473,-5.766167
4640.4,501.539,-70.34082,87.875977,4.422852,16.701559,-229.977844,-2.714316
4643.9,501.303,-71.073242,88.608398,9.183594,19.020966,-228.573992,-0.516984
4647.2,501.079,-65.213867,89.34082,6.986328,19.997559,-226.254585,0.520646
4650.5,500.851,-66.3125,90.439453,9.549805,22.072817,-227.841548,0.215461
4653.6,500.64,-67.411133,91.538086,10.282227,24.026002,-225.766289,-2.103946
4656.6,500.438,-63.749023,92.270508,13.578125,26.10126,-225.094882,-5.033723
4659.6,500.237,-63.016602,91.904297,12.479492,26.284371,-223.874142,-7.108982
4662.3,500.053,-59.354492,90.073242,8.817383,26.040223,-221.493698,-9.489425
4665.0,499.871,-58.988281,87.875977,8.451172,24.148076,-221.798883,-11.381573
4667.5,499.699,-55.326172,88.608398,8.451172,21.462447,-220.456069,-11.808832
4670.0,499.531,-54.59375,87.143555,10.648438,18.53267,-219.479476,-13.762017
4672.3,499.371,-55.692383,83.481445,6.986328,15.786004,-218.441847,-11.991943
4674.7,499.209,-57.523438,84.213867,4.056641,13.771783,-217.526292,-12.480239
4677.0,499.053,-57.889648,80.551758,7.352539,12.062746,-215.451033,-7.902463
4679.2,498.905,-58.255859,80.917969,8.451172,12.428968,-215.634144,-6.803797
4681.3,498.767,-54.959961,79.086914,4.056641,11.757561,-213.986145,-4.850612
4683.3,498.632,-59.354492,78.720703,6.253906,14.504227,-213.68096,-3.812983
4685.1,498.51,-57.889648,79.086914,8.451172,15.969115,-212.338145,-1.432539
4686.8,498.391,-60.819336,84.946289,4.789062,17.372967,-211.788812,0.459609
4688.5,498.28,-61.185547,83.847656,3.324219,21.096225,-210.995331,-0.578021
4690.1,498.17,-57.523438,81.28418,8.817383,22.133854,-210.507035,-0.272835
4691.5,498.071,-57.157227,83.847656,13.578125,24.209113,-209.225257,-2.348094
4692.9,497.983,-53.861328,83.481445,10.648438,25.185705,-208.797998,-6.376537
4694.0,497.903,-50.56543,83.115234,9.916016,25.429853,-207.394147,-8.451796
4695.1,497.83,-48.734375,83.115234,9.183594,23.171484,-207.577258,-10.710166
4696.1,497.766,-48.734375,82.749023,7.71875,20.668966,-206.478591,-12.419202
4696.9,497.708,-48.368164,79.819336,8.084961,18.898892,-206.234443,-12.175054
4697.8,497.652,-48.368164,78.720703,6.253906,16.152226,-205.379925,-14.067202
4698.5,497.603,-49.466797,74.326172,3.324219,13.954894,-204.769555,-12.297128
4699.2,497.557,-51.664062,75.058594,2.225586,11.452376,-204.281259,-11.747795
4699.8,497.517,-50.199219,75.424805,-0.337891,10.475784,-204.098148,-7.108982
4700.2,497.488,-48.001953,73.227539,-0.704102,10.231635,-204.098148,-4.606464
