Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
706.25,931.7677061995828,0,0,61.633,0,0,18.27
733.86,928.7189124045115,0,0,34.172,0,0,16.78
761.51,925.6756991578544,0,0,18.645,0,0,17.7
789.19,922.6391722345345,0,0,0.42321,0,0,18.01
816.89,919.6104229065604,0,0,-15.425,0,0,16.45
844.57,916.5937921246765,0,0,-38.599,0,0,17.75
872.23,913.5892258360116,0,0,-61.219,0,0,17.7
899.84,910.5999130014496,0,0,-82.489,0,0,16.73
899.84,910.5999130014496,0,0,-82.489,0,0,18.11
927.38,907.6279230638346,0,0,-10.352,0,0,16.2
954.83,904.675297944979,0,0,-12.433,0,0,17.15
982.16,901.7451228808961,0,0,-14.497,0,0,18.1
1009.4,898.8340409519807,0,0,-16.275,0,0,16.97
1036.4,895.9578813503294,0,0,-16.884,0,0,17.08
1063.3,893.1015265220572,0,0,-17.368,0,0,18.69
1090.0,890.2754134897535,0,0,-17.854,0,0,16.12
1116.5,887.479312579184,0,0,-18.339,0,0,18.98
1142.9,884.702495136516,0,0,-18.74,0,0,17.81
1169.1,881.9553041080466,0,0,-18.829,0,0,16.38
1169.1,881.9553041080466,0,0,-18.829,0,0,19.34
1195.0,879.2479542232977,0,0,-18.883,0,0,16.62
1220.8,876.5593201773652,0,0,-18.941,0,0,16.865000000000002
1246.5,873.8892810063471,0,0,-19.007,0,0,17.11
1271.9,871.2584009085767,0,0,-19.026,0,0,19.4
1297.1,868.656063535997,0,0,-18.87,0,0,15.52
1322.1,866.0820602550309,0,0,-18.711,0,0,17.16
1347.0,863.5259346057984,0,0,-18.534,0,0,18.22
1371.7,860.9977935600549,0,0,-18.341,0,0,15.44
1396.2,858.4974353214825,0,0,-18.171,0,0,17.44
1420.5,856.0246606580761,0,0,-18.008,0,0,18.53
1420.5,856.0246606580761,0,0,-18.008,0,0,15.68
1444.6,853.5792728758045,0,0,-17.857,0,0,17.62
1468.5,851.1610777926471,0,0,-17.715,0,0,18.295
1492.3,848.7598085318717,0,0,-17.577,0,0,18.97
1515.9,846.3854072914838,0,0,-17.411,0,0,15.71
1539.3,844.03768632429,0,0,-17.258,0,0,17.27
1562.6,841.706468849062,0,0,-17.11,0,0,19.26
1585.6,839.4115820862369,0,0,-16.974,0,0,16.0
1608.5,837.1328893076233,0,0,-16.844,0,0,16.82
1631.3,834.8702925276303,0,0,-16.717,0,0,19.74
1653.8,832.6434619914605,0,0,-16.586,0,0,17.0
1653.8,832.6434619914605,0,0,-16.586,0,0,16.16
1676.2,830.4324285391491,0,0,-16.462,0,0,19.21
1698.5,828.2370978001778,0,0,-16.338,0,0,18.915
1720.6,826.0671819050239,0,0,-16.219,0,0,18.62
1742.5,823.9225113714374,0,0,-16.1,0,0,15.4
1764.2,821.8029189549093,0,0,-15.976,0,0,17.82
1785.8,819.698509417259,0,0,-15.86,0,0,19.72
1807.3,817.6091939826317,0,0,-15.747,0,0,16.61
1828.5,815.5542463248147,0,0,-15.636,0,0,15.97
1849.7,813.5044634937971,0,0,-15.53,0,0,19.27
1870.6,811.488730089753,0,0,-15.431,0,0,19.03
1870.6,811.488730089753,0,0,-15.431,0,0,15.35
1891.4,809.4876002366868,0,0,-15.331,0,0,16.65
1912.1,807.5009904721255,0,0,-15.229,0,0,18.385
1932.6,805.5383800641558,0,0,-15.126,0,0,20.12
1953.0,803.590078612155,0,0,-15.024,0,0,18.61
1973.2,801.6655213460959,0,0,-14.926,0,0,15.42
1993.2,799.7645601271222,0,0,-14.831,0,0,17.44
2013.1,797.8775776630569,0,0,-14.745,0,0,20.39
2032.9,796.0044962262093,0,0,-14.661,0,0,18.95
2052.5,794.1546656465841,0,0,-14.579,0,0,15.7
2072.0,792.3185389631966,0,0,-14.489,0,0,17.11
2072.0,792.3185389631966,0,0,-14.489,0,0,20.63
2091.3,790.5054245135367,0,0,-14.396,0,0,20.37
2110.5,788.7058213332363,0,0,-14.311,0,0,18.71
2129.5,786.9289970971543,0,0,-14.229,0,0,17.05
2148.4,785.1654959291259,0,0,-14.147,0,0,17.03
2167.1,783.4245456622052,0,0,-14.069,0,0,20.92
2185.7,781.6967346110686,0,0,-13.989,0,0,21.82
2204.2,779.9819928230703,0,0,-13.917,0,0,18.57
2222.5,778.2894895197189,0,0,-13.849,0,0,16.57
2240.7,776.6098774413342,0,0,-13.785,0,0,19.36
2258.8,774.943088935048,0,0,-13.703,0,0,22.07
2258.8,774.943088935048,0,0,-13.703,0,0,20.57
2276.7,773.298236257315,0,0,-13.626,0,0,16.98
2294.5,771.666034788515,0,0,-13.551,0,0,17.130000000000003
2312.1,770.0555599325129,0,0,-13.48,0,0,17.28
2329.6,768.4575680011044,0,0,-13.414,0,0,21.02
2347.0,766.871995191689,0,0,-13.351,0,0,22.38
2364.3,765.2987782754946,0,0,-13.296,0,0,20.1
2381.4,763.7469205236448,0,0,-13.242,0,0,17.15
2398.4,762.2072572522375,0,0,-13.18,0,0,18.09
2415.2,760.6887569906169,0,0,-13.11,0,0,21.4
2431.9,759.1822936935142,0,0,-13.043,0,0,22.23
2431.9,759.1822936935142,0,0,-13.043,0,0,19.89
2448.5,757.687807793548,0,0,-12.98,0,0,17.26
2465.0,756.2052402670616,0,0,-12.918,0,0,17.725
2481.3,754.7434916868067,0,0,-12.857,0,0,18.19
2497.5,753.2935105187938,0,0,-12.802,0,0,21.2
2513.5,751.8641646430909,0,0,-12.748,0,0,22.72
2529.5,750.437530896995,0,0,-12.697,0,0,20.93
2545.3,749.0313865327245,0,0,-12.651,0,0,17.77
2561.0,747.6367516511995,0,0,-12.601,0,0,17.78
2576.6,746.2535717435795,0,0,-12.544,0,0,21.12
2592.0,744.8906349096029,0,0,-12.491,0,0,23.63
2592.0,744.8906349096029,0,0,-12.491,0,0,22.71
2607.3,743.5390133613371,0,0,-12.438,0,0,19.6
2622.5,742.1986545072666,0,0,-12.384,0,0,18.82
2637.6,740.8695062517115,0,0,-12.334,0,0,18.04
2652.5,739.5602958184238,0,0,-12.286,0,0,20.25
2667.3,738.2621623437944,0,0,-12.238,0,0,23.8
2682.0,736.9750555928174,0,0,-12.191,0,0,24.69
2696.6,735.6989258106992,0,0,-12.15,0,0,22.57
2711.0,734.4424417959922,0,0,-12.11,0,0,19.54
2725.4,733.1881037026996,0,0,-12.073,0,0,19.53
2739.6,731.9532848211295,0,0,-12.039,0,0,22.52
2739.6,731.9532848211295,0,0,-12.039,0,0,25.41
2753.7,730.7292195928392,0,0,-11.996,0,0,25.61
2767.6,729.5245206970037,0,0,-11.951,0,0,24.445
2781.5,728.3218078986048,0,0,-11.897,0,0,23.28
2795.2,727.1383405692869,0,0,-11.847,0,0,20.58
2808.8,725.9654137352044,0,0,-11.806,0,0,20.53
2822.3,724.8029825698388,0,0,-11.768,0,0,23.59
2835.7,723.6510026921808,0,0,-11.729,0,0,26.45
2849.0,722.5094301639103,0,0,-11.691,0,0,26.95
2862.1,721.3867845879412,0,0,-11.653,0,0,24.82
2875.1,720.2744332922157,0,0,-11.616,0,0,21.94
2875.1,720.2744332922157,0,0,-11.616,0,0,21.26
2888.0,719.1723340154275,0,0,-11.584,0,0,23.83
2900.8,718.0804449259936,0,0,-11.558,0,0,25.455
2913.5,716.9987246194125,0,0,-11.533,0,0,27.08
2926.1,715.9271321156526,0,0,-11.5,0,0,28.46
2938.5,714.8741126503139,0,0,-11.458,0,0,26.89
2950.8,713.8311154288008,0,0,-11.414,0,0,23.69
2963.1,712.7896399342393,0,0,-11.379,0,0,21.64
2975.2,711.766581658787,0,0,-11.346,0,0,23.07
2987.2,710.7534286462547,0,0,-11.31,0,0,26.43
2999.0,709.7585678315842,0,0,-11.277,0,0,29.14
2999.0,709.7585678315842,0,0,-11.277,0,0,29.26
3010.8,708.7650995505278,0,0,-11.243,0,0,26.77
3022.5,707.7814234550834,0,0,-11.211,0,0,25.275
3034.0,706.8158927577366,0,0,-11.181,0,0,23.78
3045.4,705.860057997562,0,0,-11.154,0,0,22.85
3056.8,704.9055158230493,0,0,-11.127,0,0,24.87
3068.0,703.9689770793434,0,0,-11.104,0,0,28.25
3079.1,703.0420279656698,0,0,-11.081,0,0,30.37
3090.0,702.1329684148722,0,0,-11.057,0,0,30.19
3100.9,701.2250843119624,0,0,-11.03,0,0,27.96
3111.7,700.3266872480069,0,0,-10.997,0,0,24.96
3111.7,700.3266872480069,0,0,-10.997,0,0,23.6
3122.3,699.4460464107106,0,0,-10.964,0,0,25.24
3132.9,698.566512954153,0,0,-10.934,0,0,26.905
3143.3,697.7046493605276,0,0,-10.913,0,0,28.57
3153.6,696.8521209666483,0,0,-10.886,0,0,31.06
3163.9,696.00063428098,0,0,-10.863,0,0,31.4
3174.0,695.1666916529002,0,0,-10.842,0,0,29.51
3184.0,694.3419903191077,0,0,-10.814,0,0,26.53
3193.9,693.5264997487443,0,0,-10.791,0,0,24.44
3203.6,692.7284126917207,0,0,-10.764,0,0,25.19
3213.3,691.93124404654,0,0,-10.74,0,0,28.11
3213.3,691.93124404654,0,0,-10.74,0,0,31.22
3222.9,691.1431968561998,0,0,-10.717,0,0,32.92
3232.4,690.364242033854,0,0,-10.692,0,0,32.615
3241.7,689.6025366609459,0,0,-10.671,0,0,32.31
3251.0,688.8416717068195,0,0,-10.648,0,0,29.69
3260.1,688.0979820515756,0,0,-10.628,0,0,26.4
3269.1,687.3632545318608,0,0,-10.609,0,0,24.74
3278.1,686.6293115290928,0,0,-10.59,0,0,25.92
3286.9,685.9124361269513,0,0,-10.578,0,0,28.94
3295.6,685.2044427835334,0,0,-10.562,0,0,32.15
3304.2,684.5053055310907,0,0,-10.538,0,0,33.74
3304.2,684.5053055310907,0,0,-10.538,0,0,33.13
3312.7,683.8149987437407,0,0,-10.521,0,0,30.7
3321.1,683.133497135903,0,0,-10.502,0,0,29.13
3329.4,682.4607757607549,0,0,-10.488,0,0,27.56
3337.6,681.79681000871,0,0,-10.466,0,0,25.4
3345.7,681.1415756059189,0,0,-10.442,0,0,25.72
3353.7,680.4950486127898,0,0,-10.42,0,0,28.27
3361.6,679.8572054225313,0,0,-10.403,0,0,31.68
3369.3,679.2360855182156,0,0,-10.388,0,0,34.3
3377.0,678.6155330712021,0,0,-10.369,0,0,35.28
3384.6,678.0035956914943,0,0,-10.353,0,0,34.38
3384.6,678.0035956914943,0,0,-10.353,0,0,32.11
3392.0,677.4082921510685,0,0,-10.334,0,0,29.17
3399.4,676.8135113015363,0,0,-10.318,0,0,28.255000000000003
3406.7,676.2272797269351,0,0,-10.301,0,0,27.34
3413.8,675.6575963911662,0,0,-10.284,0,0,27.62
3420.9,675.0883929814704,0,0,-10.269,0,0,29.91
3427.8,674.5356829248028,0,0,-10.254,0,0,32.92
3434.7,673.9834253842947,0,0,-10.24,0,0,35.59
3441.4,673.4476079892557,0,0,-10.228,0,0,37.07
3448.0,672.9202043563876,0,0,-10.216,0,0,36.89
3454.6,672.3932137543011,0,0,-10.205,0,0,35.32
3454.6,672.3932137543011,0,0,-10.205,0,0,32.96
3461.0,671.8825867049037,0,0,-10.194,0,0,30.76
3467.3,671.3803169424401,0,0,-10.184,0,0,30.26
3473.6,670.8784226546791,0,0,-10.181,0,0,29.76
3479.7,670.3928190384337,0,0,-10.172,0,0,30.58
3485.7,669.9155190381471,0,0,-10.155,0,0,33.08
3491.7,669.4385588614442,0,0,-10.145,0,0,36.07
3497.5,668.977820151066,0,0,-10.139,0,0,38.62
3503.2,668.5253341607831,0,0,-10.125,0,0,40.16
3508.8,668.0810845697731,0,0,-10.113,0,0,40.23
3514.4,667.6371301922563,0,0,-10.101,0,0,38.95
3514.4,667.6371301922563,0,0,-10.101,0,0,36.75
3519.8,667.2093107313999,0,0,-10.084,0,0,34.43
3525.1,666.7896804312348,0,0,-10.069,0,0,33.685
3530.3,666.3782241820356,0,0,-10.057,0,0,32.94
3535.5,665.9670218303545,0,0,-10.046,0,0,32.96
3540.5,665.5718742452601,0,0,-10.036,0,0,34.6
3545.4,665.1848570843825,0,0,-10.024,0,0,37.18
3550.2,664.8059564345542,0,0,-10.013,0,0,40.13
3554.9,664.435158679574,0,0,-10.005,0,0,42.35
3559.5,664.0724504993893,0,0,-99.962,0,0,43.54
3564.1,663.7099403177941,0,0,-99.871,0,0,43.49
3564.1,663.7099403177941,0,0,-99.871,0,0,42.26
3568.5,663.3633766215504,0,0,-99.767,0,0,40.12
3572.8,663.0248642133882,0,0,-99.671,0,0,38.985
3577.0,662.6943909502036,0,0,-99.592,0,0,37.85
3581.1,662.3719449812306,0,0,-99.509,0,0,36.09
3585.2,662.0496559041893,0,0,-99.431,0,0,35.66
3589.1,661.7432337745466,0,0,-99.353,0,0,36.73
3592.9,661.4448050389669,0,0,-99.275,0,0,39.03
3596.6,661.1543590092566,0,0,-99.199,0,0,42.07
3600.3,660.864040516864,0,0,-99.128,0,0,44.87
3603.8,660.5895322481124,0,0,-99.062,0,0,46.96
3603.8,660.5895322481124,0,0,-99.062,0,0,47.96
3607.2,660.3229762576038,0,0,-98.996,0,0,47.78
3610.5,660.0643630094812,0,0,-9.894,0,0,47.135000000000005
3613.8,659.8058510463578,0,0,-98.862,0,0,46.49
3616.9,659.5630987028208,0,0,-9.88,0,0,44.43
3619.9,659.3282621174725,0,0,-98.727,0,0,42.22
3622.8,659.101332897667,0,0,-98.689,0,0,40.51
3625.7,658.8744817829178,0,0,-98.664,0,0,39.8
3628.4,658.6633457599899,0,0,-98.648,0,0,40.51
3631.0,658.4600935360594,0,0,-98.591,0,0,42.59
3633.6,658.256904032283,0,0,-9.857,0,0,45.29
3633.6,658.256904032283,0,0,-9.857,0,0,48.21
3636.0,658.0694001423735,0,0,-98.489,0,0,50.91
3638.4,657.8819496627791,0,0,-98.473,0,0,51.825
3640.6,657.7101669629687,0,0,-98.431,0,0,52.74
3642.7,657.5462344109047,0,0,-98.421,0,0,53.59
3644.8,657.3823427186036,0,0,-9.836,0,0,53.43
3646.7,657.2340949583652,0,0,-98.316,0,0,52.26
3648.6,657.0858806298098,0,0,-98.249,0,0,50.56
3650.3,656.953296141571,0,0,-98.202,0,0,48.61
3652.0,656.8207384057658,0,0,-98.158,0,0,46.97
3653.5,656.7037979099497,0,0,-98.137,0,0,46.04
3653.5,656.7037979099497,0,0,-98.137,0,0,46.18
3655.0,656.5868782342426,0,0,-9.81,0,0,47.49
3656.3,656.4855646869197,0,0,-98.077,0,0,48.63
3657.6,656.3842667726155,0,0,-9.803,0,0,49.77
3658.7,656.2985653614371,0,0,-98.008,0,0,52.48
3659.8,656.2128751399417,0,0,-97.973,0,0,55.29
3660.8,656.1349846474084,0,0,-97.929,0,0,57.8
3661.6,656.0726789100987,0,0,-97.884,0,0,59.71
3662.4,656.0103790892618,0,0,-97.796,0,0,60.84
3663.1,655.9558715989449,0,0,-97.725,0,0,61.08
3663.6,655.9169404501647,0,0,-97.705,0,0,60.49
3663.6,655.9169404501647,0,0,-97.705,0,0,59.29
3664.1,655.8780116119581,0,0,-97.682,0,0,57.69
3664.5,655.8468702049137,0,0,-97.688,0,0,56.885
3664.8,655.8235151199716,0,0,-97.661,0,0,56.08
3665.0,655.8079455253942,0,0,-97.767,0,0,54.92
3665.0,655.8079455253942,0,0,-9.775,0,0,54.44
3665.0,655.8079455253942,0,0,-97.751,0,0,54.84
3665.0,655.8079455253942,0,0,-97.562,0,0,56.09
3664.9,655.8157302764785,0,0,-9.734,0,0,58.2
3664.8,655.8235151199716,0,0,-97.126,0,0,60.71
3664.7,655.8313000558743,0,0,-96.892,0,0,63.42
3664.7,655.8313000558743,0,0,-96.892,0,0,65.91
3664.5,655.8468702049137,0,0,-96.551,0,0,68.09
3664.4,655.8546554180524,0,0,-96.207,0,0,68.78
3664.1,655.8780116119581,0,0,-95.901,0,0,69.47
3663.9,655.8935828699806,0,0,-95.604,0,0,70.24
3663.7,655.9091544976819,0,0,-95.274,0,0,70.25
3663.4,655.9325126324002,0,0,-9.481,0,0,69.61
3663.1,655.9558715989449,0,0,-94.314,0,0,68.44
3662.7,655.9870181816742,0,0,-93.646,0,0,67.03
3662.3,656.0181662433286,0,0,-92.952,0,0,65.79
3661.9,656.0493157839784,0,0,-92.492,0,0,64.93
3661.9,656.0493157839784,0,0,-92.492,0,0,64.58
3661.5,656.0804668036939,0,0,-91.748,0,0,65.0
3661.0,656.119407658381,0,0,-9.095,0,0,65.64
3660.6,656.1505620062507,0,0,-9.0,0,0,66.28
3660.0,656.1972963017531,0,0,-89.149,0,0,68.13
3659.5,656.2362440907124,0,0,-88.267,0,0,70.48
3658.9,656.2829844889175,0,0,-87.472,0,0,73.16
3658.2,656.3375191610977,0,0,-86.566,0,0,75.79
3657.6,656.3842667726155,0,0,-85.437,0,0,77.99
3656.9,656.4388098609762,0,0,-84.354,0,0,79.8
3656.1,656.5011503689136,0,0,-83.265,0,0,80.9
3656.1,656.5011503689136,0,0,-83.265,0,0,81.31
3655.3,656.5634967971881,0,0,-82.039,0,0,81.14
3654.5,656.6258491463616,0,0,-80.874,0,0,80.78999999999999
3653.6,656.6960026172067,0,0,-79.642,0,0,80.44
3652.7,656.7661635832023,0,0,-7.82,0,0,
3651.7,656.8441290036685,0,0,-76.959,0,0,
3650.7,656.9221036794941,0,0,-7.553,0,0,70.1
3649.7,657.0000876117775,0,0,-74.137,0,0,70.1
3648.5,657.0936805505895,0,0,-72.658,0,0,70.1
3647.4,657.1794857902652,0,0,-71.198,0,0,70.1
3646.1,657.2809064284553,0,0,-69.584,0,0,70.1
3646.1,657.2809064284553,0,0,-69.584,0,0,70.1
3644.8,657.3823427186036,0,0,-67.991,0,0,70.1
3643.4,657.4915993073337,0,0,-66.233,0,0,70.1
3642.0,657.6008740544494,0,0,-64.647,0,0,70.1
3640.4,657.7257817183538,0,0,-62.688,0,0,70.1
3638.8,657.8507131077812,0,0,-60.845,0,0,70.1
3637.1,657.9834787102179,0,0,-58.956,0,0,70.1
3635.3,658.1240832590422,0,0,-57.189,0,0,70.1
3633.3,658.2803457746924,0,0,-55.259,0,0,70.1
3631.3,658.4366453927287,0,0,-53.311,0,0,70.1
3629.1,658.6086178363386,0,0,-51.252,0,0,70.1
3629.1,658.6086178363386,0,0,-51.252,0,0,70.1
3626.8,658.7884552345427,0,0,-49.182,0,0,70.1
3624.4,658.9761640050117,0,0,-46.975,0,0,70.1
3621.8,659.1795755286042,0,0,-45.002,0,0,70.1
3618.9,659.4065316874224,0,0,-42.712,0,0,70.1
3615.9,659.6413961504752,0,0,-40.524,0,0,70.1
3612.6,659.8998436801627,0,0,-38.026,0,0,70.1
3609.0,660.1819019275241,0,0,-35.775,0,0,70.1
3605.1,660.4876010779124,0,0,-33.369,0,0,70.1
3600.9,660.8169738563785,0,0,-30.745,0,0,70.1
3596.2,661.1857524304171,0,0,-28.318,0,0,70.1
3596.2,661.1857524304171,0,0,-28.318,0,0,70.1
3591.0,661.5940025800268,0,0,-25.795,0,0,70.1
3585.1,662.0575147473335,0,0,-23.127,0,0,70.1
3578.5,662.5764047081118,0,0,-2.055,0,0,70.1
3570.8,663.1822903520998,0,0,-1.806,0,0,70.1
3561.8,663.8911706655247,0,0,-1.534,0,0,70.1
3551.8,664.6797041858571,0,0,-12.449,0,0,70.1
3538.4,665.737807665934,0,0,-10.265,0,0,70.1
3522.9,666.9638345454082,0,0,-0.7589,0,0,70.1
3507.3,668.20005104069,0,0,-0.52391,0,0,70.1
3491.5,669.4544520616213,0,0,-0.35419,0,0,70.1
3491.5,669.4544520616213,0,0,-0.35419,0,0,70.1
3475.7,670.7112079490612,0,0,-0.23199,0,0,70.1
3459.8,671.9782997299276,0,0,-0.13738,0,0,70.1
3443.9,673.2477852706747,0,0,-0.087335,0,0,70.1
3428.0,674.5196690935372,0,0,-0.043873,0,0,70.1
3412.1,675.7939557292931,0,0,-0.013027,0,0,70.1
3396.1,677.0786868667387,0,0,0.007666,0,0,70.1
3380.2,678.3578079384621,0,0,0.024304,0,0,70.1
3364.3,679.6393454955183,0,0,0.031175,0,0,70.1
3348.4,680.9233041030749,0,0,0.038504,0,0,70.1
3332.5,682.2096883349228,0,0,0.043515,0,0,70.1
3332.5,682.2096883349228,0,0,0.043515,0,0,70.1
3316.6,683.4985027734946,0,0,0.052917,0,0,70.1
3300.7,684.7897520098792,0,0,0.047376,0,0,70.1
3284.8,686.083440643839,0,0,0.05031,0,0,70.1
3269.0,687.3714138594162,0,0,0.049671,0,0,70.1
3253.1,688.6699797079981,0,0,0.050583,0,0,70.1
3237.3,689.9628085910324,0,0,0.056048,0,0,70.1
3221.5,691.2580644805721,0,0,0.059458,0,0,70.1
3205.7,692.5557519327969,0,0,0.048105,0,0,70.1
3189.9,693.8558755124392,0,0,0.049427,0,0,70.1
3174.1,695.1584397928017,0,0,0.053427,0,0,70.1
3174.1,695.1584397928017,0,0,0.053427,0,0,70.1
3158.4,696.4551821027272,0,0,0.053492,0,0,70.1
3142.6,697.7626260188148,0,0,0.054264,0,0,70.1
3126.9,699.0642261543367,0,0,0.048428,0,0,70.1
3111.2,700.3682542830607,0,0,0.049361,0,0,70.1
3095.4,701.6830441455161,0,0,0.050845,0,0,70.1
3079.8,702.9836126451912,0,0,0.054362,0,0,70.1
3064.1,704.2949519622728,0,0,0.048754,0,0,70.1
3048.4,705.6087374399384,0,0,0.050236,0,0,70.1
3032.7,706.9249736412343,0,0,0.049049,0,0,70.1
3017.1,708.2352580495899,0,0,0.050236,0,0,70.1
3017.1,708.2352580495899,0,0,0.050236,0,0,70.1
3001.5,709.5479710681869,0,0,0.052386,0,0,70.1
2985.8,710.871555480512,0,0,0.051819,0,0,70.1
2970.2,712.189154872555,0,0,0.051071,0,0,70.1
2954.6,713.5091964331508,0,0,0.050999,0,0,70.1
2939.0,714.8316846888555,0,0,0.053588,0,0,70.1
2923.5,716.1481231570278,0,0,0.050943,0,0,70.1
2907.9,717.475502659569,0,0,0.052201,0,0,70.1
2892.4,718.7968099993291,0,0,0.053033,0,0,70.1
2876.9,720.1205506668889,0,0,0.052132,0,0,70.1
2861.3,721.4552930580301,0,0,0.055824,0,0,70.1
2861.3,721.4552930580301,0,0,0.055824,0,0,70.1
2845.8,722.7839296044943,0,0,0.050039,0,0,70.1
2830.3,724.1150129762708,0,0,0.050513,0,0,70.1
2814.9,725.4399363636355,0,0,0.049112,0,0,70.1
2799.4,726.7759110539479,0,0,0.050017,0,0,70.1
2783.9,728.1143460835436,0,0,0.05233,0,0,70.1
2768.5,729.4465871067436,0,0,0.048794,0,0,70.1
2753.1,730.7812657500143,0,0,0.055251,0,0,70.1
2737.7,732.1183864735035,0,0,0.048804,0,0,70.1
2722.3,733.4579537455194,0,0,0.047499,0,0,70.1
2706.9,734.7999720425464,0,0,0.048123,0,0,70.1
2706.9,734.7999720425464,0,0,0.048123,0,0,70.1
2691.5,736.1444458492593,0,0,0.048553,0,0,70.1
2676.1,737.4913796585384,0,0,0.050724,0,0,70.1
2660.8,738.8320076854397,0,0,0.048908,0,0,70.1
2645.4,740.1838589642754,0,0,0.047923,0,0,70.1
2630.1,741.5293814391918,0,0,0.049048,0,0,70.1
2614.8,742.8773498344135,0,0,0.047861,0,0,70.1
2599.5,744.2277685961884,0,0,0.048526,0,0,70.1
2584.2,745.5806421788468,0,0,0.047315,0,0,70.1
2568.9,746.935975044816,0,0,0.048477,0,0,70.1
2553.6,748.2937716646348,0,0,0.050045,0,0,70.1
2553.6,748.2937716646348,0,0,0.050045,0,0,70.1
2538.4,749.6451378739449,0,0,0.046657,0,0,70.1
2523.1,751.0078592694539,0,0,0.046277,0,0,70.1
2507.9,752.3641269311311,0,0,0.046677,0,0,70.1
2492.7,753.7228439173355,0,0,0.059519,0,0,70.1
